"id","mesa_hasta","codigo_distrito","mesa_desde","codigo_postal","cant_mesas","direccion","seccion","circuito","localidad","distrito","establecimiento","dne_distrito_id","dne_seccion_id"
"6421","3013","4","3001","5000","13","OB MOSCOSO Y PERALTA 2772 A  PALERMO","1","0014M","CAPITAL","CÓRDOBA","INST SAUL TABORDA","4","1"
"6422","3049","4","3046","","4","AV NIAGARA ESQ BARCELONA","1","0014N","VILLA ALLENDE LOMAS","CÓRDOBA","ESC ATAHUALPA YAPANQUI","4","1"
"6423","3038","4","3031","5000","8","PUBLICA S/N°V CORNU","1","0014N","CAPITAL","CÓRDOBA","ESC MUNIC DR HORACIO GARCIA","4","1"
"6424","3045","4","3039","","7","AL LADO ESC. H. GARCIA","1","0014N","","CÓRDOBA","IPEM 16 MA.SALEME DE BURNICHON","4","1"
"6425","3059","4","3050","5021","10","MANUEL CALVIÑO ESQ  MARIMON","1","0014O","B° AUTODROMO","CÓRDOBA","ESC JAVIER VILLAFAÑE","4","1"
"6426","3067","4","3060","5000","8","COQUENA (VILLA 9 DE J 7985","1","0014O","CAPITAL","CÓRDOBA","ESC MUNIC SAUL TABORDA","4","1"
"6427","3070","4","3068","","3","RODOLFO DE ALZAGA 7373","1","0014O","","CÓRDOBA","JARDIN DE INF NIÑAS DE AYOHUMA","4","1"
"6428","3077","4","3071","5000","7","LAGUNA LARGA/R LUNA V R  INDAR","1","0014P","CAPITAL","CÓRDOBA","ESC MUNIC DR JORGE ORGAZ","4","1"
"6429","3081","4","3078","5000","4","LAGUNA LARGA ESQ.RINCON DE  LUNA","1","0014P","CAPITAL","CÓRDOBA","IPEM N° 17","4","1"
"6430","3084","4","3082","5021","3","MOLINO DE TORRES 6635","1","0014Q","WARCALDE VILLA","CÓRDOBA","INST. TEC. ISAAC NEWTON","4","1"
"6431","3085","4","3085","5199","1","AYLLU 0","2","00015","AMBOY","CÓRDOBA","ESC PROV D VELEZ SARFIELD","4","2"
"6432","3088","4","3088","5194","1","PUBLICA S/N","2","00016","ATHOS PAMPA","CÓRDOBA","ESC PROV. M.BELGRANO","4","2"
"6433","3101","4","3092","5856","10","TUCUMAN 121","2","00017","EMBALSE","CÓRDOBA","ESCUELA B. ROLDAN","4","2"
"6434","3111","4","3102","5856","10","CAMINO A HOTELES DE U.T.E.  PUBLICA 0","2","00017","EMBALSE","CÓRDOBA","ESCUELA R. OBLIGADO","4","2"
"6435","3114","4","3112","5859","3","SARMIENTO 376","2","00018","LA CRUZ","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","2"
"6436","3116","4","3115","5859","2","SARMIENTO 236","2","00018","LA CRUZ","CÓRDOBA","INST DR D VELEZ SARSFIELD","4","2"
"6437","3128","4","3126","5823","3","AV DON BOSCO 101","2","00019","LOS CONDORES","CÓRDOBA","COLEGIO SAGRADO CORAZON","4","2"
"6438","3125","4","3121","5823","5","LOS CONDORES","2","00019","LOS CONDORES","CÓRDOBA","ESC. PROV. FRENCH Y BERUTTI","4","2"
"6439","3131","4","3129","5194","3","MANUEL BELGRANO S/N","2","00020","LOS REARTES","CÓRDOBA","ESC PROV PEDRO B PALACIOS","4","2"
"6440","3154","4","3154","5851","1","PUBLICA 0","2","00021","MONSALVO","CÓRDOBA","ESC. DR. JUAN M. ALBARENQUE","4","2"
"6441","3158","4","3155","5821","4","SARMIENTO 0","2","00022","RIO DE LOS SAUCES","CÓRDOBA","ESC. PROV. D.F. SARMIENTO","4","2"
"6442","3161","4","3159","5197","3","CORDOBA 0","2","00023","RIO DEL DURAZNO","CÓRDOBA","ESC.PROV. FRENCH Y BERUTTI","4","2"
"6443","3168","4","3162","5864","7","AMADEO SABATTINI 143","2","00024","RUMIPAL","CÓRDOBA","ESC PROV PRIMERA JUNTA","4","2"
"6444","3186","4","3183","","4","SAN AGUSTIN","2","00025","SAN AGUSTIN","CÓRDOBA","COLEGIO SAN JOSE","4","2"
"6445","3182","4","3178","5191","5","SAN AGUSTIN","2","00025","SAN AGUSTIN","CÓRDOBA","ESC. PROV.GRAL. SAN MARTIN","4","2"
"6446","3218","4","3207","","12","SANTA ROSA","2","00026","SANTA ROSA","CÓRDOBA","COLEGIO NAC. DR.D.V. SARSFIELD","4","2"
"6447","3206","4","3195","5196","12","SANTA ROSA","2","00026","SANTA ROSA","CÓRDOBA","ESC. PROV.M. MORENO","4","2"
"6448","3194","4","3189","5174","6","GUEMES 162","2","00026","SANTA ROSA DE  CALAMU","CÓRDOBA","PRIM-EL MUNDO DE LOS CHICOS","4","2"
"6449","3087","4","3086","5199","2","CALLE 6 0","2","0015A","VILLA AMANCAY","CÓRDOBA","ESC.PROV.R.SAENZ PEÑA","4","2"
"6450","3089","4","3089","5192","1","VILLA LA MERCED","2","0016A","VILLA LA MERCED","CÓRDOBA","ESCUELA N° 404","4","2"
"6451","3090","4","3090","","1","CHAMPAQUI","2","0016B","CHAMPAQUI","CÓRDOBA","ESC.PROV. F.AMEGHINO","4","2"
"6452","3091","4","3091","5194","1","PUBLICA 0","2","0016C","VILLA BERNA","CÓRDOBA","ESC. JOAQUIN V. GONZALEZ","4","2"
"6453","3117","4","3117","5859","1","PUBLICA 0","2","0018A","LUTTI","CÓRDOBA","ESC. PROV. L. LUGONES","4","2"
"6454","3118","4","3118","5819","1","CALERAS DE CALAMUCHITA","2","0018B","CALERAS DE CALAMUCH.","CÓRDOBA","ESCUELA PROVINCIAL","4","2"
"6455","3119","4","3119","5817","1","FRANCISCO CESAR 0","2","0018C","V CAÑADA DEL SAUCE","CÓRDOBA","ESC.PROV. A.ALSINA","4","2"
"6456","3120","4","3120","5859","1","VILLA QUILLINZO","2","0018D","VILLA QUILLINZO","CÓRDOBA","ESC.PROV.PADRE FELIX ENRIQUE","4","2"
"6457","3151","4","3147","5194","5","VILLA GRAL.BELGRANO","2","0020A","VILLA GRAL.BELGRANO","CÓRDOBA","COLEGIO ARGENTINO GERMANO","4","2"
"6458","3146","4","3140","5194","7","VILLA GRAL.BELGRANO","2","0020A","VILLA GRAL.BELGRANO","CÓRDOBA","ESC. DE COM. D. DE ROJAS","4","2"
"6459","3139","4","3132","5194","8","VILLA GRAL.BELGRANO","2","0020A","VILLA GRAL.BELGRANO","CÓRDOBA","ESC.GRAL J. DE SAN MARTIN","4","2"
"6460","3153","4","3152","5189","2","VILLA CIUDAD PARQUE LOS  REARTES","2","0020B","VILLA C.P.LOS REARTE","CÓRDOBA","SALA DE PRIMEROS AUXILIOS","4","2"
"6461","3177","4","3169","5862","9","VILLA DEL DIQUE","2","0024A","VILLA DEL DIQUE","CÓRDOBA","ESC.PROV.ALMIRANTE BROWN","4","2"
"6462","3187","4","3187","5191","1","PUBLICA 0","2","0025A","CALMAYO","CÓRDOBA","ESC.PROV.M.GUEMES","4","2"
"6463","3188","4","3188","5189","1","PUBLICA S/N","2","0025B","LOS MOLINOS","CÓRDOBA","ESC PROV JUAN LARREA","4","2"
"6464","3219","4","3219","5857","1","SEGUNDA USINA","2","0026A","SEGUNDA USINA","CÓRDOBA","ESCUELA N° 481","4","2"
"6465","3220","4","3220","5199","1","SAN IGNACIO","2","0026B","SAN IGNACIO","CÓRDOBA","ESC.PROV.DEAN FUNES","4","2"
"6466","3222","4","3221","5194","2","PUBLICA S/N","2","0328A","LA CUMBRECITA","CÓRDOBA","ESC BARTOLOME MITRE","4","2"
"6467","3230","4","3223","5117","8","LA GRANJA","3","00027","LA GRANJA","CÓRDOBA","ESCUELA DR. PABLO RUEDA","4","3"
"6468","3238","4","3231","","8","ALVEAR ESQ SARMIENTO","3","00028","LA CAMPANA","CÓRDOBA","ESC ELADIO DIEZ","4","3"
"6469","3267","4","3257","5151","11","CALERA","3","00028","CALERA","CÓRDOBA","ESCUELA PROV.J.J.PASO-CENMA","4","3"
"6470","3256","4","3239","5151","18","CALERA","3","00028","CALERA","CÓRDOBA","INSTITUTO D.F.SARMIENTO","4","3"
"6471","3276","4","3268","5151","9","CALERA","3","00028","CALERA","CÓRDOBA","INSTITUTO JESUS MARIA","4","3"
"6472","3337","4","3327","5223","11","COLONIA CAROYA 0","3","00029","COLONIA CAROYA","CÓRDOBA","ESC. PRESBITERO BONORIS","4","3"
"6473","3326","4","3317","5223","10","MAESTRA OLGA PROSDOCIMO  3580","3","00029","COLONIA CAROYA","CÓRDOBA","ESC. PROV. GRAL SAN MARTIN","4","3"
"6474","3316","4","3307","5223","10","COLONIA CAROYA","3","00029","COLONIA CAROYA","CÓRDOBA","ESC.PROV. M. BELGRANO","4","3"
"6475","3345","4","3338","5223","8","JUSTINIANO CELIZ HEREDIA 650","3","00029","COLONIA CAROYA-B° PU","CÓRDOBA","ESCUELA M. MORENO","4","3"
"6476","3351","4","3346","5223","6","COLONIA CAROYA","3","00029","COLONIA CAROYA","CÓRDOBA","IPEM 165 ANEXO J.BONORIS","4","3"
"6477","3365","4","3361","5101","5","PUBLICA S/N","3","00030","COLONIA TIROLESA","CÓRDOBA","ESC PROV DR PABLO RUEDA","4","3"
"6478","3360","4","3353","5101","8","PUBLICA-SANTA ELENA RUTA  74KM22","3","00030","COLONIA TIROLESA","CÓRDOBA","ESCUELA NACIONAL N°31","4","3"
"6479","3368","4","3366","5107","3","EL MANZANO SOBRE RUTA E 53","3","00031","EL MANZANO","CÓRDOBA","ESC.PROV.A.ARGENTINA","4","3"
"6480","3381","4","3376","5145","6","BUENOS AIRES Y CORDOBA","3","00032","GENERAL PAZ","CÓRDOBA","ESC PROV GRAL JOSE MARIA PAZ","4","3"
"6481","3460","4","3450","5220","11","JESUS MARIA","3","00033","JESUS MARIA","CÓRDOBA","ESC,N°21 GENDARMERIA NACIONAL","4","3"
"6482","3422","4","3410","5220","13","CATAMARCA Y ESTRADA 0","3","00033","JESUS MARIA","CÓRDOBA","ESC.DR. J.M.ESTRADA N° 221","4","3"
"6483","3434","4","3423","5220","12","CHILE -SAN JOSE OBRERO 222","3","00033","JESUS MARIA","CÓRDOBA","ESC.PROV.1ER.TTE.MORANDINI","4","3"
"6484","3449","4","3435","5220","15","AV. DR. FRANCISCO N. DE  LAPRIDA 649 649","3","00033","JESUS MARIA","CÓRDOBA","ESC.PROVC.F.O. DE OCAMPO","4","3"
"6485","3409","4","3397","5220","13","JESUS MARIA","3","00033","JESUS MARIA","CÓRDOBA","I.P.E.T.N° 69","4","3"
"6486","3396","4","3382","","15","CORDOBA (PARALEA A JUAN B  JUSTO) 1050","3","00033","","CÓRDOBA","PTE DOMINGO F SARMIENTO","4","3"
"6487","3469","4","3462","","8","VILLA LOS LLANOS 0","3","00034","JUAREZ CELMAN","CÓRDOBA","ESC PROV LEOPOLDO LUGONES","4","3"
"6488","3485","4","3478","5145","8","BARRIO PARQUE NORTE","3","00034","JUAREZ CELMAN","CÓRDOBA","ESC.ATAHUALPA YUPANQUI","4","3"
"6489","3477","4","3470","5145","8","JUAREZ CELMAN","3","00034","JUAREZ CELMAN","CÓRDOBA","ESC.COM.R. SILIONI","4","3"
"6490","3494","4","3486","5125","9","MALVINAS ARGENTINAS","3","00035","MALVINAS ARGENTINAS","CÓRDOBA","ESC.CAP.LUIS C.CANDELARIA","4","3"
"6491","3502","4","3495","5125","8","MALVINAS ARGENTINAS","3","00035","MALVINAS ARGENTINAS","CÓRDOBA","ESC.MUNIC.CIUDAD DE M.ARGENTIN","4","3"
"6492","3514","4","3503","5125","12","JUJUY ESQ. SARMIENTO S/N  MALVINAS AR 0","3","00035","MALVINAS ARGENTINAS","CÓRDOBA","I.P.E.M. N° 24","4","3"
"6493","3518","4","3518","5101","1","PUBLICA S/N","3","00036","LA PUERTA","CÓRDOBA","ESC PROV SARGENTO CABRAL","4","3"
"6494","3566","4","3560","5111","7","1 MAYO B° MOREYRA 112","3","00037","RIO CEBALLOS","CÓRDOBA","ESC.CONSTANCIO C. VIGIL","4","3"
"6495","3539","4","3529","5111","11","AVENIDA SAN MARTIN 4519","3","00037","RIO CEBALLOS","CÓRDOBA","ESC.PROV.M.FRAGUEIRO","4","3"
"6496","3548","4","3540","5111","9","SALTA 191","3","00037","RIO CEBALLOS","CÓRDOBA","I.P.E.M.144-MARIANO MORENO","4","3"
"6497","3559","4","3549","5111","11","AV. SAN MARTIN 5109","3","00037","RIO CEBALLOS","CÓRDOBA","INSTITUTO DEL ESPIRITU SANTO","4","3"
"6498","3528","4","3519","","10","NICANOR CEBALLOS 0","3","00037","","CÓRDOBA","IPEM N° 352","4","3"
"6499","3583","4","3573","5113","11","DESIDERIO TORRES 360","3","00038","SALSIPUEDES","CÓRDOBA","ESC.PROV. J.MALDONADO","4","3"
"6500","3587","4","3584","5113","4","CERRITO 0","3","00038","SALSIPUEDES","CÓRDOBA","ESCUELA RECONQUISTA","4","3"
"6501","3572","4","3567","5113","6","AV BELGRANO 178","3","00038","SALSIPUEDES","CÓRDOBA","INST SECUNDARIO SALSIPUEDES","4","3"
"6502","3588","4","3588","5227","1","PUBLICA 0","3","00039","SANTA TERESA","CÓRDOBA","ESC.PROV. FRAY M.ESQUIU","4","3"
"6503","3597","4","3589","5109","9","SARMIENTO Y VELEZ SARSFIELD  0","3","00040","UNQUILLO","CÓRDOBA","ESC.PROV. D.V.SARSFIELD","4","3"
"6504","3606","4","3598","5109","9","SPILIMBERGO 869","3","00040","UNQUILLO","CÓRDOBA","I.P.E.M. N° 23","4","3"
"6505","3621","4","3607","5109","15","COSTANERA LOS CIGARRALES B  750","3","00040","UNQUILLO","CÓRDOBA","I.P.E.M. N° 78","4","3"
"6506","3632","4","3622","5109","11","JUAN MILICH 0","3","00040","UNQUILLO","CÓRDOBA","INST.PARROQ.NTA.SRA DE LOURDES","4","3"
"6507","3729","4","3726","","4","GUEMES ESQ ALBERTI","3","00041","VILLA ALLENDE","CÓRDOBA","COLEGIO MARYLAND","4","3"
"6508","3678","4","3667","","12","VILLA ALLENDE","3","00041","VILLA ALLENDE","CÓRDOBA","COLEGIO SAN JOSE","4","3"
"6509","3666","4","3654","5105","13","GOYCOECHEA 150","3","00041","VILLA ALLENDE","CÓRDOBA","ESC.PROV. J.DE SAN MARTIN","4","3"
"6510","3715","4","3687","","29","25 DE MAYO ESQ. TABLADA 0","3","00041","VILLA ALLENDE","CÓRDOBA","INST GRAL S.MARTIN/17 DE AGOST","4","3"
"6511","3725","4","3716","5105","10","AV.SAN MARTIN 1070","3","00041","VILLA ALLENDE","CÓRDOBA","INSTITUTO NTA.SRA. DE LUJAN","4","3"
"6512","3686","4","3679","","8","LAPRIDA/GONZALEZ","3","00041","VILLA ALLENDE","CÓRDOBA","INSTITUTO PAULA A.DE SARMIENTO","4","3"
"6513","3299","4","3292","5151","8","CALERA CENTRAL","3","0028A","CALERA CENTRAL","CÓRDOBA","CENTRO EDUCATIVO GRAL SAN MART","4","3"
"6514","3291","4","3277","5151","15","CALERA CENTRAL","3","0028A","CALERA CENTRAL","CÓRDOBA","ESC.TTE. J.R. IBARZABAL","4","3"
"6515","3306","4","3300","","7","AVELLANEDA 684","3","0028A","CALERA","CÓRDOBA","MARGARITA W DE PAZ","4","3"
"6516","3352","4","3352","5131","1","PUBLICA 0","3","0029A","TINOCO","CÓRDOBA","ESC.PROV.B.RIVADAVIA","4","3"
"6517","3374","4","3369","5107","6","AGUA DE ORO","3","0031A","AGUA DE ORO","CÓRDOBA","ESC.PROV.V.MERCANTE","4","3"
"6518","3375","4","3375","5107","1","VILLA CERRO AZUL","3","0031B","VILLA CERRO AZUL","CÓRDOBA","LOCAL COMUNAL","4","3"
"6519","3461","4","3461","5121","1","LOTE XVII S/N","3","0033A","COL VICENTE AGUERO","CÓRDOBA","ESC PROV VICENTE AGUERO","4","3"
"6520","3517","4","3515","5125","3","VILLAFAÑE DEL VISO 0","3","0035A","MI GRANJA","CÓRDOBA","JARDIN DE INF.CAP.CANDELARIA","4","3"
"6521","3643","4","3633","5107","11","MALVINAS ARGENTINAS Y  SARMIENTO 0","3","0040A","MENDIOLAZA","CÓRDOBA","ESC.PROV. D.F.SARMIENTO","4","3"
"6522","3653","4","3644","","10","MENDIOLAZA","3","0040A","MENDIOLAZA","CÓRDOBA","I.P.E.M.N° 317","4","3"
"6523","3755","4","3745","5149","11","VELEZ SARSFIELD 647","3","0041A","SALDAN 03543-494200","CÓRDOBA","ESC.DE COMERCIO J.M.PAZ","4","3"
"6524","3744","4","3732","5149","13","JOSE ACCASTELLI 252","3","0041A","SALDAN","CÓRDOBA","ESCUELA NOGAL HISTORICO","4","3"
"6525","3731","4","3730","","2","","3","0041A","","CÓRDOBA","JARDIN NOGAL HISTORICO","4","3"
"6526","3757","4","3756","5285","2","PUBLICA S/N","4","00042","BAÑADO DE SOTO","CÓRDOBA","ESCUELA PROV.M. MORENO","4","4"
"6527","3758","4","3758","5287","1","CANDELARIA","4","00043","CANDELARIA","CÓRDOBA","ESCUELA PROVINCIAL","4","4"
"6528","3803","4","3791","5280","13","PELLEGRINI 180","4","00044","CRUZ DEL EJE","CÓRDOBA","ESC.E. BAVIO","4","4"
"6529","3790","4","3778","5280","13","IRIGOYEN 247","4","00044","CRUZ DEL EJE","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","4"
"6530","3819","4","3804","5280","16","SARMIENTO 1155","4","00044","CRUZ DEL EJE","CÓRDOBA","ESCUELA NORMAL","4","4"
"6531","3832","4","3820","5280","13","PELLEGRINI 445","4","00044","CRUZ DEL EJE","CÓRDOBA","IPEM 273 M. BELGRANO","4","4"
"6532","3777","4","3762","5280","16","ALEM ESQ DOMINGO MATEU","4","00044","CRUZ DEL EJE","CÓRDOBA","IPEM N° 253","4","4"
"6533","3837","4","3835","5281","3","PUBLICA S/N","4","00045","EL BRETE","CÓRDOBA","ESC PROV MANUEL BELGRANO","4","4"
"6534","3840","4","3838","5281","3","PUBLICA S/N","4","00046","GUANACO MUERTO","CÓRDOBA","ESC PROV GRAL SAN MARTIN","4","4"
"6535","3842","4","3842","5270","1","PUBLICA S/N","4","00047","IGLESIA VIEJA","CÓRDOBA","ESC PROV JOSE MARIA PAZ","4","4"
"6536","3844","4","3843","5285","2","RUTA PROVINCIAL N°15 S/N","4","00048","LA HIGUERA","CÓRDOBA","ESC PROV GRAL SAN MARTIN","4","4"
"6537","3845","4","3845","5282","1","LOS SAUCES","4","00049","LOS SAUCES","CÓRDOBA","ESC.PROV.M.MORENO","4","4"
"6538","3848","4","3846","5281","3","MEDIA NARANJA","4","00050","MEDIA NARANJA","CÓRDOBA","ESCUELA M. GUEMES","4","4"
"6539","3853","4","3851","5284","3","PUBLICA 0","4","00051","PASO VIEJO","CÓRDOBA","ESCUELA ANTARTIDA ARGENTINA","4","4"
"6540","3855","4","3855","5284","1","PUBLICA 0","4","00052","PICHANAS","CÓRDOBA","ESC.PROV.J.V.GONZALEZ","4","4"
"6541","3856","4","3856","5281","1","PUBLICA 0","4","00053","SAN ANTONIO","CÓRDOBA","ESC.PROV. BME. MITRE","4","4"
"6542","3864","4","3859","5282","6","LIBERTAD 1043","4","00054","SAN MARCOS SIERRAS","CÓRDOBA","ESC PROV PTE ROQUE SAENZ PEÑA","4","4"
"6543","3873","4","3866","5270","8","AVDA. MALVINAS ARGENTINAS  0","4","00055","SERREZUELA","CÓRDOBA","ESC.PROV.B.RIVADAVIA","4","4"
"6544","3891","4","3887","5284","5","JUAN BAUTISTA ALBERDI 2200","4","00056","SOTO","CÓRDOBA","E.N.E.T. N°1","4","4"
"6545","3894","4","3892","","3","DEAN FUNES ESQ CORRIENTES","4","00056","B° ESTACION SOTO","CÓRDOBA","ESC NICOLAS AVELLANEDA","4","4"
"6546","3882","4","3875","5284","8","JOSE IGNACIO PERALTA 249","4","00056","SOTO","CÓRDOBA","ESC.PADRE B.DE LAS CASAS","4","4"
"6547","3886","4","3883","5284","4","SOTO","4","00056","SOTO","CÓRDOBA","INSTITUTO SANTO DOMINGO","4","4"
"6548","3896","4","3895","5284","2","PUBLICA 0","4","00057","TUCLAME","CÓRDOBA","ESC.PROV.J.J.CASTELLI","4","4"
"6549","3759","4","3759","5284","1","LAS CAÑADAS","4","0043A","LAS CAÑADAS","CÓRDOBA","ESC.PROV. CANTERAS IGUAZU","4","4"
"6550","3760","4","3760","5287","1","PUBLICA S/N","4","0043B","CRUZ DE CAÑA","CÓRDOBA","ESC PROV JUAN B ALBERDI","4","4"
"6551","3761","4","3761","5297","1","PUBLICA S/N","4","0043C","CIENAGA DE BRITOS","CÓRDOBA","ESC PROV RODRIGUEZ PEÑA","4","4"
"6552","3834","4","3833","5285","2","RUTA 75 0","4","0044A","LAS PLAYAS","CÓRDOBA","ESC.PROV.PCIA.DE LA RIOJA","4","4"
"6553","3841","4","3841","5281","1","ALTO DE LOS QUEBRACH","4","0046B","ALTODE LOS QUEBRACH","CÓRDOBA","ESCUELA PROVINCIAL","4","4"
"6554","3850","4","3849","5281","2","PUBLICA S/N","4","0050A","LOS CHAÑARITOS","CÓRDOBA","ESC DOMINGO F SARMIENTO","4","4"
"6555","3854","4","3854","5284","1","SANTA ANA","4","0051A","SANTA ANA","CÓRDOBA","ESC.PROV.J.M.PAZ","4","4"
"6556","3857","4","3857","5281","1","LOS LEONES","4","0053A","LOS LEONES","CÓRDOBA","ESC. R.S. DE CALDELARI","4","4"
"6557","3858","4","3858","5281","1","EL ABRA","4","0053B","EL ABRA","CÓRDOBA","ESCUELA N°395","4","4"
"6558","3865","4","3865","5281","1","CANTERAS QUILPO","4","0054A","CANTERAS QUILPO","CÓRDOBA","ESC.PROV.M. BELGRANO","4","4"
"6559","3874","4","3874","5270","1","LA BATEA","4","0055A","LA BATEA","CÓRDOBA","ESC.PROV.DEAN G.FUNES","4","4"
"6560","3897","4","3897","6271","1","MARIANO MORENO 0","5","00058","BRUZONE","CÓRDOBA","ESC.PROV. J.J. PASO","4","5"
"6561","3902","4","3898","6225","5","AV MANNY S/N","5","00059","BUCHARDO","CÓRDOBA","ESC PROV JOSE MARIA PAZ","4","5"
"6562","3909","4","3903","6271","7","JOSE MARIA PAZ ENRIQUE COO  444","5","00060","DEL CAMPILLO","CÓRDOBA","ESCUELA J.M.PAZ","4","5"
"6563","3912","4","3910","6271","3","DEL CAMPILLO","5","00060","DEL CAMPILLO","CÓRDOBA","I.P.E.M. N° 219","4","5"
"6564","3934","4","3925","6270","10","HUINCA RENANCO","5","00061","HUINCA RENANCO","CÓRDOBA","COLEGIO NAC. L.V.MANSILLA","4","5"
"6565","3924","4","3913","6270","12","PTE. JUAN D.PERON VILLA  TORROB 75","5","00061","HUINCA RENANCO","CÓRDOBA","ESC.PROV. D.F. SARMIENTO","4","5"
"6566","3938","4","3935","6271","4","LAVALLE S/N","5","00062","ITALO","CÓRDOBA","ESC DR BENJAMIN DUPONT","4","5"
"6567","3944","4","3939","6127","6","JOVITA","5","00063","JOVITA","CÓRDOBA","ESC.PROV.D.F. SARMIENTO","4","5"
"6568","3950","4","3945","6127","6","JOVITA","5","00063","JOVITA","CÓRDOBA","I.P.E.M. N° 221","4","5"
"6569","3951","4","3951","6273","1","PUBLICA S/N","5","00065","LECUEDER","CÓRDOBA","ESC PROV MANUEL BELGRANO","4","5"
"6570","3956","4","3952","6271","5","TUCUMAN 225","5","00066","MATTALDI","CÓRDOBA","ESC.PROV. SAN LUIS","4","5"
"6571","3957","4","3957","6227","1","PUBLICA 0","5","00067","ONAGOITY","CÓRDOBA","ESC.PROV. V. MERCANTE","4","5"
"6572","3958","4","3958","6271","1","FELIPA ROSALES 0","5","00068","PINCEN","CÓRDOBA","ESC. ING.A.EBELOT","4","5"
"6573","3959","4","3959","6271","1","PUBLICA 0","5","00069","RANQUELES","CÓRDOBA","ESC.PROV.F.N.LAPRIDA","4","5"
"6574","3974","4","3968","6275","7","PASCO 327","5","00070","VILLA HUIDOBRO","CÓRDOBA","ESC.PROV.M.BELGRANO","4","5"
"6575","3967","4","3960","6275","8","SANTA MARI JOSEFA ROSSELLO  250","5","00070","VILLA HUIDOBRO","CÓRDOBA","INST. DE LOS SAGRADOS CORAZONE","4","5"
"6576","3975","4","3975","6273","1","PUBLICA 0","5","00071","VILLA SARMIENTO","CÓRDOBA","ESC.PROV. D.F.SARMIENTO","4","5"
"6577","3983","4","3976","6273","8","VILLA VALERIA","5","00072","VILLA VALERIA","CÓRDOBA","ESC.PROV.J.CROTTO","4","5"
"6578","3987","4","3984","5909","4","CORDOBA ESQ ANTARTIDA  ARGENTINA","6","00073","ARROYO ALGODON","CÓRDOBA","ESC.PROV. A.ARGENTINA","4","6"
"6579","3996","4","3993","5917","4","RIVADAVIA 410","6","00074","ARROYO CABRAL","CÓRDOBA","ESC.PROV.D.V.SARSFIELD","4","6"
"6580","3992","4","3988","5917","5","ARROYO CABRAL","6","00074","ARROYO CABRAL","CÓRDOBA","INST. SEC. COM. SAN JOSE","4","6"
"6581","3999","4","3997","5901","3","25 DE MAYO 55","6","00075","AUSONIA","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","6"
"6582","4002","4","4000","2675","3","DIESCISEIS 582","6","00076","CHAZON","CÓRDOBA","ESC PROV M R DE LA TORRE","4","6"
"6583","4012","4","4008","2675","5","ETRURIA","6","00077","ETRURIA","CÓRDOBA","ESC.PROV. 12 DE OCTUBRE","4","6"
"6584","4007","4","4003","2675","5","BV.SRMIENTO Y S.NICOLA 390","6","00077","ETRURIA","CÓRDOBA","INSTITUTO SEC. GRAL PAZ","4","6"
"6585","4016","4","4013","5901","4","GENERAL PAZ 556","6","00078","LA LAGUNA","CÓRDOBA","ESC ESTEBAN ECHEVERRIA","4","6"
"6586","4024","4","4017","5911","8","LA PLAYOSA","6","00079","LA PLAYOSA","CÓRDOBA","ESC.PROV. 25 DE MAYO","4","6"
"6587","4026","4","4025","5817","2","9 DE JULIO 350","6","00080","LUCA","CÓRDOBA","ESC.PROV.J.V.GONZALEZ","4","6"
"6588","4027","4","4027","5909","1","RUTA PROV N 158 0","6","00081","MOJARRAS","CÓRDOBA","ESC.PROV. ISLAS MALVINAS","4","6"
"6589","4029","4","4028","5925","2","FELIPE LORENZATTI 875","6","00082","PALESTINA","CÓRDOBA","ESC PROV CMTE L PIEDRABUENA","4","6"
"6590","4033","4","4030","5925","4","PASCO","6","00083","PASCO","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","6"
"6591","4034","4","4034","5901","1","PUBLICA S/N","6","00084","SANABRIA","CÓRDOBA","ESC PROV JOSE DE SAN MARTIN","4","6"
"6592","4036","4","4035","5907","2","ANTONIO CONRERO 24","6","00086","SILVIO PELLICO","CÓRDOBA","ESC.PROV.M.GUEMES","4","6"
"6593","4042","4","4037","5927","6","TICINO","6","00087","TICINO","CÓRDOBA","ESC. A. CAPDEVILA","4","6"
"6594","4051","4","4043","5936","9","TIO PUJIO","6","00088","TIO PUJIO","CÓRDOBA","ESC.R.DE ESCALADA","4","6"
"6595","4246","4","4239","5900","8","SANTA FE 643","6","00089","VILLA MARIA","CÓRDOBA","CENMA N° 96","4","6"
"6596","4211","4","4200","5900","12","CATAMARCA 650","6","00089","VILLA MARIA","CÓRDOBA","ESC.COM.A.OCAMPO","4","6"
"6597","4075","4","4064","5900","12","BELGRANO 302","6","00089","VILLA MARIA","CÓRDOBA","ESC.DR. J.BIANCO","4","6"
"6598","4238","4","4226","5900","13","SANTA FE 1271","6","00089","VILLA MARIA","CÓRDOBA","ESC.J.INGENIEROS","4","6"
"6599","4155","4","4142","5900","14","BS.AS.E INT.MACIEL","6","00089","VILLA MARIA","CÓRDOBA","ESC.N.AVELLANEDA","4","6"
"6600","4184","4","4156","5900","29","SOBRAL 378","6","00089","VILLA MARIA","CÓRDOBA","ESC.N.V.MERCANTE","4","6"
"6601","4085","4","4076","5900","10","CHILE 565","6","00089","VILLA MARIA","CÓRDOBA","ESC.REP.DEL PARAGUAY","4","6"
